work_year,experience_level,job_title,salary_in_usd,company_location,job_category,title_enc,country_enc,level_enc,category_enc
2023,Senior,Data Scientist,112500,United States,Data Science and AI,52,80,3,3
2023,Senior,Machine Learning Engineer,240000,United States,Data Science and AI,75,80,3,3
2023,Senior,Machine Learning Engineer,163200,United States,Data Science and AI,75,80,3,3
2023,Senior,Data Analyst,134200,United States,Analytics and BI,30,80,3,0
2023,Senior,Data Analyst,103200,United States,Analytics and BI,30,80,3,0
2023,Senior,Data Analyst,65000,United States,Analytics and BI,30,80,3,0
2023,Senior,Data Analyst,55000,United States,Analytics and BI,30,80,3,0
2023,Senior,Data Scientist,234000,United States,Data Science and AI,52,80,3,3
2023,Senior,Data Scientist,176000,United States,Data Science and AI,52,80,3,3
2023,Senior,Machine Learning Infrastructure Engineer,165400,United States,Data Science and AI,76,80,3,3
2023,Senior,Machine Learning Infrastructure Engineer,127300,United States,Data Science and AI,76,80,3,3
2023,Senior,Data Analyst,180400,United States,Analytics and BI,30,80,3,0
2023,Senior,Data Analyst,138800,United States,Analytics and BI,30,80,3,0
2023,Mid-level,Machine Learning Engineer,145000,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,135000,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Data Scientist,126900,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,77900,United States,Data Science and AI,52,80,2,3
2023,Senior,Data Analyst,85000,United States,Analytics and BI,30,80,3,0
2023,Senior,Data Analyst,75000,United States,Analytics and BI,30,80,3,0
2023,Mid-level,Data Engineer,110736,United Kingdom,Data Engineering,39,79,2,2
2023,Mid-level,Data Engineer,92280,United Kingdom,Data Engineering,39,79,2,2
2023,Senior,Machine Learning Engineer,330000,United States,Data Science and AI,75,80,3,3
2023,Senior,Machine Learning Engineer,204000,United States,Data Science and AI,75,80,3,3
2023,Senior,Data Analyst,169000,United States,Analytics and BI,30,80,3,0
2023,Senior,Data Analyst,110600,United States,Analytics and BI,30,80,3,0
2023,Senior,Data Scientist,168000,United States,Data Science and AI,52,80,3,3
2023,Senior,Data Scientist,130000,United States,Data Science and AI,52,80,3,3
2023,Senior,Data Engineer,225500,United States,Data Engineering,39,80,3,2
2023,Senior,Data Engineer,139400,United States,Data Engineering,39,80,3,2
2023,Entry-level,Data Scientist,150000,United States,Data Science and AI,52,80,0,3
2023,Entry-level,Data Scientist,140000,United States,Data Science and AI,52,80,0,3
2023,Senior,Data Scientist,226000,United States,Data Science and AI,52,80,3,3
2023,Senior,Data Scientist,162000,United States,Data Science and AI,52,80,3,3
2023,Senior,Machine Learning Engineer,200000,United States,Data Science and AI,75,80,3,3
2023,Senior,Machine Learning Engineer,150000,United States,Data Science and AI,75,80,3,3
2023,Senior,Data Operations Analyst,154000,United States,Operations,42,80,3,7
2023,Senior,Data Operations Analyst,82000,United States,Operations,42,80,3,7
2023,Senior,AI Engineer,239400,United States,Data Science and AI,0,80,3,3
2023,Senior,AI Engineer,136800,United States,Data Science and AI,0,80,3,3
2023,Executive,Head of Data,329500,United States,Executive and Management,66,80,1,6
2023,Executive,Head of Data,269600,United States,Executive and Management,66,80,1,6
2023,Senior,Data Scientist,120000,United States,Data Science and AI,52,80,3,3
2023,Senior,Data Scientist,100000,United States,Data Science and AI,52,80,3,3
2023,Senior,Decision Scientist,204500,United States,Research and Science,58,80,3,9
2023,Senior,Decision Scientist,142200,United States,Research and Science,58,80,3,9
2023,Senior,Data Scientist,230000,United States,Data Science and AI,52,80,3,3
2023,Senior,Data Scientist,180000,United States,Data Science and AI,52,80,3,3
2023,Senior,Data Scientist,164000,United States,Data Science and AI,52,80,3,3
2023,Senior,Data Scientist,130000,United States,Data Science and AI,52,80,3,3
2023,Senior,Data Engineer,169000,United States,Data Engineering,39,80,3,2
2023,Senior,Data Engineer,91000,United States,Data Engineering,39,80,3,2
2023,Senior,Machine Learning Engineer,323300,United States,Data Science and AI,75,80,3,3
2023,Senior,Machine Learning Engineer,184700,United States,Data Science and AI,75,80,3,3
2023,Senior,Data Engineer,170000,United States,Data Engineering,39,80,3,2
2023,Senior,Data Engineer,120000,United States,Data Engineering,39,80,3,2
2023,Senior,Research Scientist,210000,United States,Research and Science,98,80,3,9
2023,Senior,Research Scientist,136000,United States,Research and Science,98,80,3,9
2023,Senior,Data Engineer,171250,United States,Data Engineering,39,80,3,2
2023,Senior,Data Engineer,113750,United States,Data Engineering,39,80,3,2
2023,Senior,Data Scientist,136000,United States,Data Science and AI,52,80,3,3
2023,Senior,Data Scientist,104000,United States,Data Science and AI,52,80,3,3
2023,Senior,Machine Learning Engineer,195000,United States,Data Science and AI,75,80,3,3
2023,Senior,Machine Learning Engineer,142000,United States,Data Science and AI,75,80,3,3
2023,Mid-level,Data Engineer,185900,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,129300,United States,Data Engineering,39,80,2,2
2023,Senior,Machine Learning Engineer,194100,United States,Data Science and AI,75,80,3,3
2023,Senior,Machine Learning Engineer,152300,United States,Data Science and AI,75,80,3,3
2023,Senior,Research Engineer,240000,United States,Research and Science,97,80,3,9
2023,Senior,Research Engineer,157250,United States,Research and Science,97,80,3,9
2023,Senior,Data Engineer,212000,United States,Data Engineering,39,80,3,2
2023,Senior,Data Engineer,170000,United States,Data Engineering,39,80,3,2
2023,Senior,Data Engineer,194400,United States,Data Engineering,39,80,3,2
2023,Senior,Data Engineer,132192,United States,Data Engineering,39,80,3,2
2023,Senior,Machine Learning Engineer,204500,United States,Data Science and AI,75,80,3,3
2023,Senior,Machine Learning Engineer,142200,United States,Data Science and AI,75,80,3,3
2023,Senior,Analytics Engineer,174000,United States,Analytics and BI,7,80,3,0
2023,Senior,Analytics Engineer,134000,United States,Analytics and BI,7,80,3,0
2023,Mid-level,Machine Learning Engineer,38868,Spain,Data Science and AI,75,70,2,3
2023,Mid-level,Data Engineer,152000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Analyst,53120,Estonia,Analytics and BI,30,22,2,0
2023,Mid-level,Data Analyst,38868,Estonia,Analytics and BI,30,22,2,0
2023,Senior,Data Scientist,200000,United States,Data Science and AI,52,80,3,3
2023,Senior,Data Scientist,160000,United States,Data Science and AI,52,80,3,3
2023,Mid-level,Data Analyst,67500,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,46500,United States,Analytics and BI,30,80,2,0
2023,Executive,Data Engineer,265800,United States,Data Engineering,39,80,1,2
2023,Executive,Data Engineer,177200,United States,Data Engineering,39,80,1,2
2023,Senior,Data Scientist,222000,United States,Data Science and AI,52,80,3,3
2023,Senior,Data Scientist,115920,United States,Data Science and AI,52,80,3,3
2023,Senior,Machine Learning Engineer,250000,United States,Data Science and AI,75,80,3,3
2023,Senior,Machine Learning Engineer,190000,United States,Data Science and AI,75,80,3,3
2023,Senior,AI Engineer,64781,Spain,Data Science and AI,0,70,3,3
2023,Senior,Data Engineer,284310,United States,Data Engineering,39,80,3,2
2023,Senior,Data Engineer,153090,United States,Data Engineering,39,80,3,2
2023,Senior,Machine Learning Engineer,324000,United States,Data Science and AI,75,80,3,3
2023,Senior,Machine Learning Engineer,159000,United States,Data Science and AI,75,80,3,3
2023,Senior,Research Scientist,204500,United States,Research and Science,98,80,3,9
2023,Senior,Research Scientist,142200,United States,Research and Science,98,80,3,9
2023,Senior,Machine Learning Engineer,309000,United States,Data Science and AI,75,80,3,3
2023,Senior,Machine Learning Engineer,142000,United States,Data Science and AI,75,80,3,3
2023,Senior,Data Engineer,247300,United States,Data Engineering,39,80,3,2
2023,Senior,Data Engineer,139700,United States,Data Engineering,39,80,3,2
2023,Mid-level,Data Analyst,95000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,80000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Scientist,130500,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,111000,United States,Data Science and AI,52,80,2,3
2023,Senior,Data Analyst,213210,United States,Analytics and BI,30,80,3,0
2023,Senior,Data Analyst,102434,United States,Analytics and BI,30,80,3,0
2023,Senior,Machine Learning Engineer,200000,United States,Data Science and AI,75,80,3,3
2023,Senior,Machine Learning Engineer,140000,United States,Data Science and AI,75,80,3,3
2023,Senior,Data Scientist,226600,United States,Data Science and AI,52,80,3,3
2023,Senior,Data Scientist,140100,United States,Data Science and AI,52,80,3,3
2023,Senior,Data Scientist,225000,United States,Data Science and AI,52,80,3,3
2023,Senior,Data Scientist,156400,United States,Data Science and AI,52,80,3,3
2023,Senior,Research Engineer,250000,United States,Research and Science,97,80,3,9
2023,Senior,Research Engineer,176000,United States,Research and Science,97,80,3,9
2022,Entry-level,Machine Learning Scientist,80000,United States,Data Science and AI,82,80,0,3
2023,Senior,Analytics Engineer,233400,United States,Analytics and BI,7,80,3,0
2023,Senior,Analytics Engineer,145300,United States,Analytics and BI,7,80,3,0
2023,Senior,Data Engineer,248000,United States,Data Engineering,39,80,3,2
2023,Senior,Data Engineer,149000,United States,Data Engineering,39,80,3,2
2023,Entry-level,Analytics Engineer,156450,United States,Analytics and BI,7,80,0,0
2023,Entry-level,Analytics Engineer,119200,United States,Analytics and BI,7,80,0,0
2023,Senior,Machine Learning Engineer,185000,United States,Data Science and AI,75,80,3,3
2023,Senior,Machine Learning Engineer,120250,United States,Data Science and AI,75,80,3,3
2023,Senior,Applied Scientist,216000,United States,Research and Science,11,80,3,9
2023,Senior,Applied Scientist,184000,United States,Research and Science,11,80,3,9
2023,Mid-level,Machine Learning Engineer,300000,United States,Data Science and AI,75,80,2,3
2023,Mid-level,Machine Learning Engineer,200000,United States,Data Science and AI,75,80,2,3
2023,Senior,Applied Scientist,230000,United States,Research and Science,11,80,3,9
2023,Senior,Applied Scientist,196000,United States,Research and Science,11,80,3,9
2023,Senior,Machine Learning Engineer,192000,United States,Data Science and AI,75,80,3,3
2023,Senior,Machine Learning Engineer,164000,United States,Data Science and AI,75,80,3,3
2023,Senior,Applied Scientist,192000,United States,Research and Science,11,80,3,9
2023,Senior,Applied Scientist,164000,United States,Research and Science,11,80,3,9
2023,Senior,AI Scientist,64781,Germany,Research and Science,4,26,3,9
2023,Mid-level,Data Engineer,160000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,140000,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,139152,United States,Data Engineering,39,80,2,2
2023,Mid-level,Data Engineer,82452,United States,Data Engineering,39,80,2,2
2023,Senior,Decision Scientist,204500,United States,Research and Science,58,80,3,9
2023,Senior,Decision Scientist,142200,United States,Research and Science,58,80,3,9
2023,Mid-level,Data Strategist,85000,United States,Consulting,54,80,2,1
2023,Mid-level,Data Strategist,65000,United States,Consulting,54,80,2,1
2023,Senior,Data Analyst,139000,United States,Analytics and BI,30,80,3,0
2023,Senior,Data Analyst,85700,United States,Analytics and BI,30,80,3,0
2023,Senior,Research Scientist,248100,United States,Research and Science,98,80,3,9
2023,Senior,Research Scientist,145900,United States,Research and Science,98,80,3,9
2023,Executive,Machine Learning Engineer,200000,United States,Data Science and AI,75,80,1,3
2023,Executive,Machine Learning Engineer,145000,United States,Data Science and AI,75,80,1,3
2023,Senior,Machine Learning Engineer,230000,United States,Data Science and AI,75,80,3,3
2023,Senior,Machine Learning Engineer,184000,United States,Data Science and AI,75,80,3,3
2023,Senior,Machine Learning Engineer,269500,United States,Data Science and AI,75,80,3,3
2023,Senior,Machine Learning Engineer,166600,United States,Data Science and AI,75,80,3,3
2023,Executive,Machine Learning Engineer,295500,United States,Data Science and AI,75,80,1,3
2023,Executive,Machine Learning Engineer,165200,United States,Data Science and AI,75,80,1,3
2023,Senior,Machine Learning Engineer,226600,United States,Data Science and AI,75,80,3,3
2023,Senior,Machine Learning Engineer,140100,United States,Data Science and AI,75,80,3,3
2023,Mid-level,ML Engineer,235000,United States,Data Science and AI,73,80,2,3
2023,Mid-level,ML Engineer,135000,United States,Data Science and AI,73,80,2,3
2023,Mid-level,Data Analyst,110000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,75000,United States,Analytics and BI,30,80,2,0
2023,Senior,Analytics Engineer,180000,United States,Analytics and BI,7,80,3,0
2023,Senior,Analytics Engineer,144000,United States,Analytics and BI,7,80,3,0
2023,Mid-level,Data Engineer,49216,United Kingdom,Data Engineering,39,79,2,2
2023,Mid-level,Data Engineer,43064,United Kingdom,Data Engineering,39,79,2,2
2023,Mid-level,Data Analyst,65000,United States,Analytics and BI,30,80,2,0
2023,Mid-level,Data Analyst,55000,United States,Analytics and BI,30,80,2,0
2023,Senior,Data Analyst,169000,United States,Analytics and BI,30,80,3,0
2023,Senior,Data Analyst,110600,United States,Analytics and BI,30,80,3,0
2023,Senior,Data Engineer,225500,United States,Data Engineering,39,80,3,2
2023,Senior,Data Engineer,139400,United States,Data Engineering,39,80,3,2
2023,Senior,Data Engineer,304200,United States,Data Engineering,39,80,3,2
2023,Senior,Data Engineer,173800,United States,Data Engineering,39,80,3,2
2023,Senior,Analytics Engineer,173000,United States,Analytics and BI,7,80,3,0
2023,Senior,Analytics Engineer,160000,United States,Analytics and BI,7,80,3,0
2023,Senior,Machine Learning Engineer,258384,United States,Data Science and AI,75,80,3,3
2023,Senior,Machine Learning Engineer,153100,United States,Data Science and AI,75,80,3,3
2023,Mid-level,Data Scientist,135000,United States,Data Science and AI,52,80,2,3
2023,Mid-level,Data Scientist,70000,United States,Data Science and AI,52,80,2,3
2023,Senior,Data Scientist,168000,United States,Data Science and AI,52,80,3,3
2023,Senior,Data Scientist,130000,United States,Data Science and AI,52,80,3,3
2023,Senior,Data Analyst,146200,United States,Analytics and BI,30,80,3,0
2023,Senior,Data Analyst,116960,United States,Analytics and BI,30,80,3,0
2023,Senior,Data Engineer,226700,United States,Data Engineering,39,80,3,2
2023,Senior,Data Engineer,133300,United States,Data Engineering,39,80,3,2
2023,Senior,Data Engineer,245000,United States,Data Engineering,39,80,3,2
2023,Senior,Machine Learning Engineer,208450,United States,Data Science and AI,75,80,3,3
2023,Senior,Machine Learning Engineer,151600,United States,Data Science and AI,75,80,3,3
2023,Senior,Data Scientist,295490,United States,Data Science and AI,52,80,3,3
2023,Entry-level,Data Engineer,90000,Canada,Data Engineering,39,11,0,2
